artist_name,album_name,track_uri,track_name
The Weeknd,Starboy,7MXVkk9YMctZqd1Srtv4MB,Starboy
The Weeknd,Starboy,4F7A0DXBrmUAkp32uenhZt,Party Monster
The Weeknd,Starboy,4oeaIftdpT3JuZLcCkKmVE,False Alarm
The Weeknd,Starboy,37F0uwRSrdzkBiuj0D5UHI,Reminder
The Weeknd,Starboy,36YCdzT57us0LhDmCYtrNE,Rockin’
The Weeknd,Starboy,00NAQYOP4AmWR549nnYJZu,Secrets
The Weeknd,Starboy,1oGdVdYjeQvojGKDddxLQQ,True Colors
The Weeknd,Starboy,4EDijkJdHBZZ0GwJ12iTAj,Stargirl Interlude
The Weeknd,Starboy,4h90qkbnW1Qq6pBhoPvwko,Sidewalks
The Weeknd,Starboy,4mU5iXHeLgbR94siF7p1sY,Six Feet Under
The Weeknd,Starboy,27BgDmciSjoxTG0almHTpZ,Love To Lay
The Weeknd,Starboy,0ifooM33X1iBxVYyOkSbXW,A Lonely Night
The Weeknd,Starboy,6pDVjCUA3B1vg9waKutAsv,Attention
The Weeknd,Starboy,15k2nBQJ0teDmPZHrOXL2N,Ordinary Life
The Weeknd,Starboy,57qiTKh8bVX0VtfUNTQqhw,Nothing Without You
The Weeknd,Starboy,0NWqNXBJTpXbkI5rPWNy3p,All I Know
The Weeknd,Starboy,2Ch7LmS7r2Gy2kc64wv3Bz,Die For You
The Weeknd,Starboy,3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming
The Weeknd,Beauty Behind The Madness,03j354P848KtNU2FVSwkDG,Real Life
The Weeknd,Beauty Behind The Madness,1bAvtmTl0F9loyz9AwPwp7,Losers
The Weeknd,Beauty Behind The Madness,1mhVXWduD8ReDwusfaHNwU,Tell Your Friends
The Weeknd,Beauty Behind The Madness,4PhsKqMdgMEUSstTDAmMpg,Often
The Weeknd,Beauty Behind The Madness,7fBv7CLKzipRk6EC6TWHOB,The Hills
The Weeknd,Beauty Behind The Madness,7uJH0YdSZL6psjxI6Xy08b,Acquainted
The Weeknd,Beauty Behind The Madness,22VdIZQfgXJea34mQxlt81,Can't Feel My Face
The Weeknd,Beauty Behind The Madness,6C6fHTuFUxVtJpBOOaMvJr,Shameless
The Weeknd,Beauty Behind The Madness,4frLb7nWtsz2ymBE6k2GRP,Earned It (Fifty Shades Of Grey)
The Weeknd,Beauty Behind The Madness,25KybV9BOUlvcnv7nN3Pyo,In The Night
The Weeknd,Beauty Behind The Madness,3H3qBumaYj67PT3aMEBvAP,As You Are
The Weeknd,Beauty Behind The Madness,6J7PIkhtHwmFjPLq0SyuPj,Dark Times
The Weeknd,Beauty Behind The Madness,1gZADNt16Oh23jWyMYRk4p,Prisoner
The Weeknd,Beauty Behind The Madness,0wzPHTgOtFIDhk2rD3Au4x,Angel
The Weeknd,Kiss Land,70tFoT5H39JlmOfW7vPX8b,Professional
The Weeknd,Kiss Land,6LGIIPmpZa33ybzpd2Adam,The Town
The Weeknd,Kiss Land,0daEzpe5LSCEdFwnGqvbeS,Adaptation
The Weeknd,Kiss Land,5bsI6Vg18pW3ScGVubieZM,Love In The Sky
The Weeknd,Kiss Land,057XK1XG1whkOE20P1eB3y,Belong To The World
The Weeknd,Kiss Land,4nYZsbdPt2nozYtWtsV9LM,Live For
The Weeknd,Kiss Land,5yutcoI992KTkdRTvc92g6,Wanderlust
The Weeknd,Kiss Land,0DP450nbMWazF8TIkzL1ms,Kiss Land
The Weeknd,Kiss Land,06iCqHBiXigDk456S5L11y,Pretty
The Weeknd,Kiss Land,2SWajSSspPdUIGeLa2CDmG,Tears In The Rain
The Weeknd,Trilogy,5ViIbEgXhDBsLEapDKISRC,High For This
The Weeknd,Trilogy,2lYqACur6GgSnRTiVhUaUm,What You Need
The Weeknd,Trilogy,4jVnYS7HVq2qKh0I1wDoIc,House Of Balloons / Glass Table Girls - Album Version (Edited)
The Weeknd,Trilogy,47c0P4sWcp9FIv5ryQZ5dr,The Morning - Album Version (Edited)
The Weeknd,Trilogy,5OVYR3bs1pnmQ5wMWUQnZZ,Wicked Games
The Weeknd,Trilogy,34jUlvCSF0vZpsneVaeNPm,The Party & The After Party - Album Version (Edited)
The Weeknd,Trilogy,4QzEQf6b1RvlVtrqDEcfvB,Coming Down
The Weeknd,Trilogy,1Ngm5f21E4RjPPz63xzEVn,Loft Music - Album Version (Edited)
The Weeknd,Trilogy,0O5pYfp9enRuEqwz2b7afL,The Knowing
The Weeknd,Trilogy,2paLNiRPdyEiDa0es9kEsg,Twenty Eight
The Weeknd,Trilogy,187ugSczDNFxTFud4qyl3E,Lonely Star - Album Version (Edited)
The Weeknd,Trilogy,46OkPIeNMHjXkmX0dRs8Aw,Life Of The Party
The Weeknd,Trilogy,36S7GkIEDWVoVjj8CMqafv,Thursday
The Weeknd,Trilogy,5zggls08Fw43MEb2r9kSUW,The Zone - Album Version (Edited)
The Weeknd,Trilogy,7qTQcwir9OphuMh623yAP5,The Birds Pt. 1
The Weeknd,Trilogy,3ZWPgfiiEbvYZluf9ad7hX,The Birds Pt. 2 - Album Version (Edited)
The Weeknd,Trilogy,7HpZV1a8804ziJXhpkGbmI,Gone - Album Version (Edited)
The Weeknd,Trilogy,73YDy9nozZlYRCKzinbl4x,Rolling Stone - Album Version (Edited)
The Weeknd,Trilogy,6hSZPWiHTpTTmyiicWlMX8,Heaven Or Las Vegas
The Weeknd,Trilogy,1cqnGwMySViy27OYfuKLvC,Valerie
Travis Scott,JACKBOYS,7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX
Travis Scott,JACKBOYS,62zKJrpbLxz6InR3tGyr7o,JACKBOYS
Travis Scott,JACKBOYS,6uJONCdr2rC65BNmCnTBWK,GANG GANG
Travis Scott,JACKBOYS,7LGWmZaoS7jZJ5tEi9EcDi,HAD ENOUGH (feat. Quavo & Offset)
Travis Scott,JACKBOYS,6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug)
Travis Scott,JACKBOYS,4AO1XhrgJczQ9bNVxdfKQe,WHAT TO DO? (feat. Don Toliver)
Travis Scott,JACKBOYS,40mjsnRjCpycdUw3xhS20g,GATTI
Travis Scott,ASTROWORLD,7wBJfHzpfI3032CSD7CE2m,STARGAZING
Travis Scott,ASTROWORLD,7KZ5MMVgBVox9ycroB2UrI,CAROUSEL
Travis Scott,ASTROWORLD,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE
Travis Scott,ASTROWORLD,4SZepBIPDRwPaHIjAKwRDb,R.I.P. SCREW
Travis Scott,ASTROWORLD,1xYpVRspgaLxdJLOTQkTjg,STOP TRYING TO BE GOD
Travis Scott,ASTROWORLD,6OaVWaGfhXn70ZJfdVcabn,NO BYSTANDERS
Travis Scott,ASTROWORLD,6NMtzpDQBTOfJwMzgMX0zl,SKELETONS
Travis Scott,ASTROWORLD,20MuVazoNMv6xjKPnRFOxG,WAKE UP
Travis Scott,ASTROWORLD,11kDth1aKUEUMq9r1pqyds,5% TINT
Travis Scott,ASTROWORLD,6BJbOXDlgVAXSaq6wYFYT2,NC-17
Travis Scott,ASTROWORLD,4MXhiYIRDMGAuvZc5IFTwC,ASTROTHUNDER
Travis Scott,ASTROWORLD,7lAK3oHbfEnvUQWosrMMpR,YOSEMITE
Travis Scott,ASTROWORLD,27a1mYSG5tYg7dmEjWBcmL,CAN'T SAY
Travis Scott,ASTROWORLD,4KYS9GK68yeuUJ8vJfPxrq,WHO? WHAT!
Travis Scott,ASTROWORLD,2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT
Travis Scott,ASTROWORLD,58TaFP5j5i9swOf584yon2,HOUSTONFORNICATION
Travis Scott,ASTROWORLD,6vnfObZ4Ys70SBAtti1xZ9,COFFEE BEAN
Travis Scott,"Huncho Jack, Jack Huncho",7J6bnDDitOwfelaJNixHhL,Modern Slavery
Travis Scott,"Huncho Jack, Jack Huncho",628Ueb4sRiXApObhcU9iPU,Black & Chinese
Travis Scott,"Huncho Jack, Jack Huncho",4vwfOiyWxXeEdx4ejAJgdx,Eye 2 Eye
Travis Scott,"Huncho Jack, Jack Huncho",7g7raxdQpiLZT7aOlib4S1,Motorcycle Patches
Travis Scott,"Huncho Jack, Jack Huncho",5vuiHi3QYbwcm1OKJOYnrf,Huncho Jack
Travis Scott,"Huncho Jack, Jack Huncho",7foypmc7KZyU716Yv63BPe,Saint
Travis Scott,"Huncho Jack, Jack Huncho",4RgoqOBE34Q6zZj8K7RUAx,Go
Travis Scott,"Huncho Jack, Jack Huncho",6urLjX35oXXRYtcH1b3dCh,Dubai Shit
Travis Scott,"Huncho Jack, Jack Huncho",7JGyxh8G8QZnu4AMJuCqlj,Saint Laurent Mask
Travis Scott,"Huncho Jack, Jack Huncho",7bTH8LgGSwyNNE4r1k95Zp,Moon Rock
Travis Scott,"Huncho Jack, Jack Huncho",7CWiWkccuRRdrmaW6AjVEf,How U Feel
Travis Scott,"Huncho Jack, Jack Huncho",11cCVYamncF0ezwjj1irQ0,Where U From
Travis Scott,"Huncho Jack, Jack Huncho",2hIFuoXhzcZGvmdtSE35lc,Best Man
Travis Scott,Birds In The Trap Sing McKnight,33zbOXJSwW7uf4VXXWow2O,the ends
Travis Scott,Birds In The Trap Sing McKnight,2Zy7XVdxyZQB8xp5xbpJdl,way back
Travis Scott,Birds In The Trap Sing McKnight,7pas6O1LYbaeChEFQBhPFU,coordinate
Travis Scott,Birds In The Trap Sing McKnight,1Ci4wASMY4xtKVMeHA6Sd5,through the late night
Travis Scott,Birds In The Trap Sing McKnight,0ESJlaM8CE1jRWaNtwSNj8,beibs in the trap
Travis Scott,Birds In The Trap Sing McKnight,4gh0ZnHzaTMT1sDga7Ek0N,sdp interlude
Travis Scott,Birds In The Trap Sing McKnight,01Ch5LzVStxCFPKkT1xg6k,sweet sweet
Travis Scott,Birds In The Trap Sing McKnight,177WEvlLsCc0FzCTWslawr,outside
Travis Scott,Birds In The Trap Sing McKnight,6gBFPUFcJLzWGx4lenP6h2,goosebumps
Travis Scott,Birds In The Trap Sing McKnight,6wwruKU956ldDyz55DZTt1,first take
Travis Scott,Birds In The Trap Sing McKnight,20dP2DaMHIAmwWAbp7peSr,pick up the phone
Travis Scott,Birds In The Trap Sing McKnight,2AGUFka8kBWCM47h5uTlDb,lose
Travis Scott,Birds In The Trap Sing McKnight,2c2csx4OTYtbkzvbSTXlGY,guidance
Travis Scott,Birds In The Trap Sing McKnight,1cZlBZwnwGPtYeRIeQcoFh,wonderful
Travis Scott,Rodeo (Expanded Edition),2QeQNF182V61Im0QpjdVta,Pornography
Travis Scott,Rodeo (Expanded Edition),2rMFawCg4BW65jzbwztXAV,Oh My Dis Side (feat. Quavo)
Travis Scott,Rodeo (Expanded Edition),1SGt65i9AnXYdDQt1AtDRH,3500 (feat. Future & 2 Chainz)
Travis Scott,Rodeo (Expanded Edition),3dtBVBClM5ms0qCBBrqpUb,Wasted (feat. Juicy J)
Travis Scott,Rodeo (Expanded Edition),51EC3I1nQXpec4gDk0mQyP,90210 (feat. Kacy Hill)
Travis Scott,Rodeo (Expanded Edition),2dJ4rGtsOHOgvTQawsCRtg,Pray 4 Love (feat. The Weeknd)
Travis Scott,Rodeo (Expanded Edition),3xby7fOyqmeON8jsnom0AT,Nightcrawler (feat. Swae Lee & Chief Keef)
Travis Scott,Rodeo (Expanded Edition),5H25xsIuRWUI8GwcoAoeSG,Piss On Your Grave (feat. Kanye West)
Travis Scott,Rodeo (Expanded Edition),1wHZx0LgzFHyeIZkUydNXq,Antidote
Travis Scott,Rodeo (Expanded Edition),0IabpxMpUV7waD7U4uDIMJ,Impossible
Travis Scott,Rodeo (Expanded Edition),6Yqmv7XJLCrQEauMbPGZSw,Maria I'm Drunk (feat. Justin Bieber & Young Thug)
Travis Scott,Rodeo (Expanded Edition),6HszFW6X5wM8DKX1SO0LaK,Flying High (feat. Toro y Moi)
Travis Scott,Rodeo (Expanded Edition),2hiuiI3ac0I5kJWtkeGHEL,I Can Tell
Travis Scott,Rodeo (Expanded Edition),6scpNkWEmUxmKY7nYjVLsX,Apple Pie
Travis Scott,Rodeo (Expanded Edition),0MRZ9nMoLc7qQ8Nhovv8C8,Ok Alright (feat. ScHoolboy Q)
Travis Scott,Rodeo (Expanded Edition),3jg8bevUzKYONDLBBQquif,Never Catch Me
"Tyler, The Creator",IGOR,51RN0kzWd7xeR4th5HsEtW,IGOR'S THEME
"Tyler, The Creator",IGOR,5hVghJ4KaYES3BFUATCYn0,EARFQUAKE
"Tyler, The Creator",IGOR,4f8Mh5wuWHOsfXtzjrJB3t,I THINK
"Tyler, The Creator",IGOR,5e4LIAQI0bClLazNf2gZV0,EXACTLY WHAT YOU RUN FROM YOU END UP CHASING
"Tyler, The Creator",IGOR,5QvBXUm5MglLJ3iBfTX2Wo,RUNNING OUT OF TIME
"Tyler, The Creator",IGOR,0fv2KH6hac06J86hBUTcSf,NEW MAGIC WAND
"Tyler, The Creator",IGOR,1nXZnTALNXiPlvXotqHm66,A BOY IS A GUN*
"Tyler, The Creator",IGOR,0wEC0GNF74lAqrEFZJMl1m,PUPPET
"Tyler, The Creator",IGOR,6bOkaEXc5CopinGazSLokx,WHAT'S GOOD
"Tyler, The Creator",IGOR,1hz7SRTGUNAtIQ46qiNv2p,"GONE, GONE / THANK YOU"
"Tyler, The Creator",IGOR,5A0M6B0RBSXSNWv0wcppZ9,I DON'T LOVE YOU ANYMORE
"Tyler, The Creator",IGOR,5TxRUOsGeWeRl3xOML59Ai,ARE WE STILL FRIENDS?
"Tyler, The Creator",Flower Boy,33i3xxHB4YSYGYbtJrwwO8,Foreword (feat. Rex Orange County)
"Tyler, The Creator",Flower Boy,6KuXb26rHuRy3ZDse1VRmx,Where This Flower Blooms (feat. Frank Ocean)
"Tyler, The Creator",Flower Boy,4KgTrzmfiWNcVneh2Dd1Ou,Sometimes...
"Tyler, The Creator",Flower Boy,7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis)
"Tyler, The Creator",Flower Boy,21yRtB6B8EMounImAfHRCP,Who Dat Boy (feat. A$AP Rocky)
"Tyler, The Creator",Flower Boy,5SxlUF7J8tyFIEF22EomeP,Pothole (feat. Jaden Smith)
"Tyler, The Creator",Flower Boy,6ACiYjq5Q7e6BlhZEHz7cd,Garden Shed (feat. Estelle)
"Tyler, The Creator",Flower Boy,5WNYg3usc6H8N3MBEp4zVk,Boredom (feat. Rex Orange County & Anna of the North)
"Tyler, The Creator",Flower Boy,430qNtapCS3Ue1yoSql1oV,I Ain't Got Time!
"Tyler, The Creator",Flower Boy,4bEcoz1OcfMgUbp2ft8ieQ,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy)
"Tyler, The Creator",Flower Boy,39u2PsqrAZpZ0KPx6CjasV,Droppin' Seeds (feat. Lil' Wayne)
"Tyler, The Creator",Flower Boy,4XDpeWqPADoWRKcUY3dC84,November
"Tyler, The Creator",Flower Boy,0qtK3XwbuG153dmwB8iepL,Glitter
"Tyler, The Creator",Flower Boy,3R1Vu4Ws7UitwDxDHTol0P,"Enjoy Right Now, Today"
"Tyler, The Creator",Cherry Bomb,1dXYBALYTj3AMxa8hgiQhA,DEATHCAMP (feat. Cole Alexander)
"Tyler, The Creator",Cherry Bomb,1qkPQxOTLFmx3bwUOV8Kzw,BUFFALO (feat. Shane Powers)
"Tyler, The Creator",Cherry Bomb,332Yig3HD2IdDigzlf5Ndl,PILOT (feat. Sydney Bennett)
"Tyler, The Creator",Cherry Bomb,586xfl7VsCFPD9z5iJoKEp,RUN (feat. Chaz Bundick & ScHoolboy Q)
"Tyler, The Creator",Cherry Bomb,7er0EUMY653mxZ1NVD9mwQ,"FIND YOUR WINGS (feat. Roy Ayers, Sydney Bennett & Kali Uchis)"
"Tyler, The Creator",Cherry Bomb,1sJZgGyZJookIoyLi9jDOV,CHERRY BOMB
"Tyler, The Creator",Cherry Bomb,5DXJ7agkkKytxX8Z2x1fY3,"BLOW MY LOAD (feat. Wanya Morris, Dâm-Funk, Austin Feinstein & Sydney Bennett)"
"Tyler, The Creator",Cherry Bomb,6Xw3iWrQKgArwlRhVuU9CK,"2SEATER (feat. Aaron Shaw, Samantha Nelson & Austin Feinstein)"
"Tyler, The Creator",Cherry Bomb,629TRAVD61y1ZVNl9EOfEE,THE BROWN STAINS OF DARKEESE LATIFAH PART 6-12 (REMIX) (feat. ScHoolboy Q)
"Tyler, The Creator",Cherry Bomb,46CA1H0T1r7u5lDUtVveAh,"FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)"
"Tyler, The Creator",Cherry Bomb,078C2jXg7XsMgW78Gfx1JA,SMUCKERS (feat. Lil Wayne & Kanye West)
"Tyler, The Creator",Cherry Bomb,7zdanauvITJaq9OE7bBz0c,KEEP DA O'S (feat. Pharrell Williams & Coco O.)
"Tyler, The Creator",Cherry Bomb,2CnrJj6Jz4vSe5E1hsWtpg,"OKAGA, CA (feat. Alice Smith, Leon Ware & Clem Creevy)"
"Tyler, The Creator",Cherry Bomb + Instrumentals,4rD9WSFNt2LbhVcqZqa5rp,DEATHCAMP - Instrumental
"Tyler, The Creator",Cherry Bomb + Instrumentals,3mWdvkm8RbMr1d5Q2Jk4N5,BUFFALO - Instrumental
"Tyler, The Creator",Cherry Bomb + Instrumentals,3qNiRhFYfEbuvWvzQQ5p7d,PILOT - Instrumental
"Tyler, The Creator",Cherry Bomb + Instrumentals,0JUwpmBTwaXjdMTCnI5eNX,RUN - Instrumental
"Tyler, The Creator",Cherry Bomb + Instrumentals,3xLUgT2u1LGSFAI1hFSNJz,FIND YOUR WINGS - Instrumental
"Tyler, The Creator",Cherry Bomb + Instrumentals,5Sp0Qp4cmT5XXeJXfnrDAm,CHERRY BOMB - Instrumental
"Tyler, The Creator",Cherry Bomb + Instrumentals,2J1ix1qlk9WjgQzV5gSpO7,BLOW MY LOAD - Instrumental
"Tyler, The Creator",Wolf,2JZpS2sOdJy37oBpn1GuPW,WOLF
"Tyler, The Creator",Wolf,3Z5pXxCb0O6L53vejFHhqQ,Jamba
"Tyler, The Creator",Wolf,2hjjUjikOa29kImnI5kQPw,Cowboy
"Tyler, The Creator",Wolf,6c7l5gpEyCNGr86jsWneGy,Awkward
"Tyler, The Creator",Wolf,75kiQfmmuQwgquZ9RLSvuA,Domo23
"Tyler, The Creator",Wolf,6rqj2zeKhLy3exkuFi6mSz,Answer
"Tyler, The Creator",Wolf,5wTpnBRTx1HSGQVDZQ2VSh,Slater
"Tyler, The Creator",Wolf,2wK7y55bzry7tUDmDqYaz7,48
"Tyler, The Creator",Wolf,5AnVuHLmgipXkFmBvj2Q6H,Colossus
"Tyler, The Creator",Wolf,04QTBqa3IA4ZAKEuqRPzEH,PartyIsntOver/Campfire/Bimmer
"Tyler, The Creator",Wolf,0NjW4SKY3gbfl2orl1p8hr,IFHY
"Tyler, The Creator",Wolf,5L4n81Ecf8UE837uJkuoJJ,Pigs
"Tyler, The Creator",Wolf,1UBLglX9fPtTBZSwJj4yVG,Parking Lot
"Tyler, The Creator",Wolf,4oQkcfukOHfKsmeoeXQLWC,Rusty
"Tyler, The Creator",Wolf,2OaPyH3JLuft6iuNFHFJl0,Trashwang
"Tyler, The Creator",Wolf,2vLwhcsvRd1f2ETft1kWDN,Treehome95
"Tyler, The Creator",Wolf,60b6B2ULC85t4Y5IjZvP7A,Tamale
"Tyler, The Creator",Wolf,6oVFpdtDzSgRLv8rUgFVUW,Lone
"Tyler, The Creator",Goblin (Deluxe Edition),7C8PNX6VQPDtUkVpRyXV8B,Goblin
"Tyler, The Creator",Goblin (Deluxe Edition),1zsAAnB6dMpGOvXjoYP9Um,Yonkers
"Tyler, The Creator",Goblin (Deluxe Edition),31LqHjk6Ya9sH4jJPBrTgu,Radicals
"Tyler, The Creator",Goblin (Deluxe Edition),4y4KG66qCAN2TTevOAEjHy,She (Featuring Frank Ocean)
"Tyler, The Creator",Goblin (Deluxe Edition),5iWjYr3AWMvnV2VVB08SqG,Transylvania
"Tyler, The Creator",Goblin (Deluxe Edition),4twFcxWUgcdvd6Irs4tamJ,Nightmare
"Tyler, The Creator",Goblin (Deluxe Edition),5NBwUkF6megAVibpshbj4H,Tron Cat
"Tyler, The Creator",Goblin (Deluxe Edition),20CcOKuP3n7KKCFPQTwPxn,Her
"Tyler, The Creator",Goblin (Deluxe Edition),2DK8CY56L5TB3gbmlUTNWD,Sandwitches (Featuring Hodgy Beats)
"Tyler, The Creator",Goblin (Deluxe Edition),5NJJZ6RmSYWj9yNwHxvMtO,Fish
"Tyler, The Creator",Goblin (Deluxe Edition),7Fe9DrgoqEiSv6et53YzwA,Analog (Featuring Hodgy Beats)
"Tyler, The Creator",Goblin (Deluxe Edition),06SE6s3FChrgLtgES3E8W6,Bitch Suck Dick (Featuring Jasper Dolphin & Taco)
"Tyler, The Creator",Goblin (Deluxe Edition),2vllFDKA5c5fMeMSA9U5Wj,"Window (Featuring Domo Genesis, Frank Ocean, Hodgy Beats & Mike G)"
"Tyler, The Creator",Goblin (Deluxe Edition),2E6EFM5c1IoR3hNVsC31qv,AU79
"Tyler, The Creator",Goblin (Deluxe Edition),5itoQvc6CnZAFGMe5mgG29,Golden
"Tyler, The Creator",Goblin (Deluxe Edition),5wTaoqhcc7owSZsu61PxGr,Burger (Featuring Hodgy Beats)
"Tyler, The Creator",Goblin (Deluxe Edition),7BH31yfRCKO64rMf1UTlby,Untitled 63
"Tyler, The Creator",Goblin (Deluxe Edition),7iB57PpM6HkCr7KUVeTrBq,Steak Sauce
UGK,Banned (Slowed & Chopped by DJ Red),4824uvQmnnFh4KNakzgo7m,Pregnant Pussy
UGK,Banned (Slowed & Chopped by DJ Red),6avoDrvn5qMh24vcXXB1Sa,Pussy Mental
UGK,Banned (Slowed & Chopped by DJ Red),0ZlOfOd12lgaMgwXrjWD8j,Mutha Aint Mine
UGK,Banned (Slowed & Chopped by DJ Red),2a8z5nlU5hbMOJ7xIJ3XBw,Mutha (Instrumental)
UGK,Banned (Slowed & Chopped by DJ Red),58LWq1GK0abaum58PhKNTQ,Mr Bigtyme (Into)
UGK,The Southern Way,27HwMMyqLyF6AKOMyipa7O,Cocaine in the Back in of the Ride
UGK,The Southern Way,3ygini5iobp6sqwysiUaFz,Short Texas
UGK,The Southern Way,1H23b7uRMXndf1a7UId8th,Tell Me Something Good
UGK,The Southern Way,5lzEIM3CVLPEwl2yWzGAzT,Trill Ass Nigga
UGK,The Southern Way,6HRtqsIpnvqucr0vEZ45Dz,976-Bun-B
UGK,The Southern Way,1T9Jmp6QlBwU80sedHar7s,Use Me Up
UGK,The Southern Way,30wVSAjqPO1n43PJHCN3hb,Tell Me Something Good Mix
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],6AM4Ad4rD5VJBm9EH3g2KV,Work the Wheel
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],6WffSA2UPYlBIW9Hjbx0Lm,What up My Boy
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],0ilEbYvlR39y3orJZSDqp5,Like Yesterday
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],1OnlkQZ84ypHVWb2QUUCLb,Mob or Die
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],7bpTzmrj2HCV14pK7fN8ir,Cut U in 1/2
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],7utVoa0atjL5j4cx1gq2qr,Banned Intro
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],0l5liGvEe0V5Qa0weWnWMf,Mr Playa
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],4osIIgKBFsopgfRpqnaash,Something Good - DJ Screw Mix
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],00AdbmLdLifCpjbxONMR7y,Short Texas - DJ Screw Mix
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],3GhnosPKonVaxitX96tWge,Pregnant Pussy - DJ Screw Mix
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],1ECN6vc2DbygAo9Nhid7vN,Like Yesterday - The Legend Mix
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],4aKIDmp44yshwUAnD1Z30M,Executioner
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],1JNxQKuOsZtj5MFyZ15o2L,Cocaine Back
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],7wxWR2J2icxuCmnY8evseL,Short Texas - Mic D Mix
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],4zNHjnMrSra6NFLIxUdbmL,Something Good - Mic D Mix
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],6AUIiL4isPCchLWiz5XPlt,Trill Ass Niga
UGK,The Bigtyme Way (1992-1997) [Slow’d & Tap’t],7as3IrZ7OB59WVlIFb5Eym,976 Bun B
UGK,The Bigtyme Way 1992-1997 (Bonus Edition),3E5ZMKXzJjh0Dls3DJLWVO,Work The Wheel (Bonus)
UGK,The Bigtyme Way 1992-1997 (Bonus Edition),3MgVkCcl8C0sMvUE8wByWN,What Up My Boy (Bonus)
UGK,The Bigtyme Way 1992-1997 (Bonus Edition),5tDmWOseH2Ap9WFSSPPVnB,Mob Or Die (Bonus)
UGK,The Bigtyme Way 1992-1997 (Bonus Edition),5IzXMJGSDOHIf6r2gF5mJN,Cut U N 1/2
UGK,The Bigtyme Way 1992-1997 (Bonus Edition),7CynpPUw11hSbF58VJCRd7,Mr. Playa
UGK,The Bigtyme Way 1992-1997 (Bonus Edition),0wPcuad9Tjr22kDB4B5yO3,Somethin Good
UGK,The Bigtyme Way 1992-1997 (Bonus Edition),7beQ8TIxrfJhl38KuUhgWq,7 Executioners (Bonus)
UGK,The Bigtyme Way 1992-1997 (Bonus Edition),1YkQcYCYqrVKOnUaK6pOMC,Cocaine In The Back Of The Ride (The Southern Way version)
UGK,The Bigtyme Way 1992-1997 (Bonus Edition),4U1keRsDi9R2ZJOtkjw0b8,Short Texas (The Southern Way version)
UGK,The Bigtyme Way 1992-1997 (Bonus Edition),468YhYRTJBXDtDB70oMWgH,Somethin Good (The Southern Way version)
UGK,The Bigtyme Way 1992-1997 (Bonus Edition),5ieYDix4LR4HzbDG5PrHvU,Trill Ass Nigga (The Southern Way version)
UGK,The Bigtyme Way 1992-1997 (Bonus Edition),1UJusH643cMfYmAw4QjwOb,976 - Bun B (The Southern Way version)
UGK,The Bigtyme Way 1992-1997 (Bonus Edition),38HMCPGN5JITE4Jj0D2l3i,Use Me Up (The Southern Way version)
UGK,UGK 4 Life,3PzKHwvfRy1UwGbWEZbHaC,Intro
UGK,UGK 4 Life,3Hfg3D8CTfxYOPNgjlkDwr,Still On The Grind
UGK,UGK 4 Life,3MIjVTgrI1yFbufiRnYQ0J,Everybody Wanna Ball
UGK,UGK 4 Life,6brsEOn7ILxODtt6Q3qhYG,Feelin' You
UGK,UGK 4 Life,5ECfW24gAirvu10bQnsbkl,The Pimp & The Bun (Here We Go Again)
UGK,UGK 4 Life,6Uw17TVgt4HnrVDx9xwHyo,She Luv It
UGK,UGK 4 Life,13bZjbYyAURAlcLkJnhSD0,7th Street Interlude
UGK,UGK 4 Life,7hCrsc9AEYWqI918S9yoUp,Swishas & Erb
UGK,UGK 4 Life,5zpkqkYzcidPbFB49p44l6,Purse Come First
UGK,UGK 4 Life,1CBXeUBo6QyWodBsvceibw,Harry Asshole
UGK,UGK 4 Life,4cVOrL95qkVI6987GmKnpM,Used To Be
UGK,UGK 4 Life,0KMjW9v1dy0RD1TyQiVgDo,Steal Your Mind
UGK,UGK 4 Life,6Zgqe2eFYkQ1HiQReO89s8,Texas Ave. Interlude
